,Runtime (Minutes),ProductionBudget,DomesticGross,c1,c2,c2
329,0.4049586776859505,1.0928435327196646,1.3184632231364384,0.41758134733424535,-0.6987194815119131,0.8830857512905864
106,0.6115702479338845,-0.8282058200763418,-0.6746912315632598,-0.7008772384303598,-0.7159953610544108,0.476286618438835
263,0.6033057851239669,1.9292098612297104,1.8016338015539932,1.0100052846681786,-0.08731554451659355,-0.2518862622671265
203,0.2975206611570249,-1.0055760141597996,-0.35292311690123257,-0.13048229789105795,0.8029901333904512,0.4457385693327129
164,0.3801652892561984,1.256802942769435,1.2065968093642496,1.0747640788085506,-0.055725915250239344,-0.35569958478838426
153,0.6776859504132231,-0.6236203165017705,-0.7629515940994721,-0.20113096266797514,-0.15117252866504424,-0.9024391523555637
483,0.42148760330578516,0.21265351974152005,0.9456994859168213,-0.7269291438287543,-0.2809171876172863,-0.4626939268887721
418,0.347107438016529,-1.0946395154673343,-0.9871314610238909,-0.10362995142306972,-0.4287852649597816,0.9419971659931028
284,0.38842975206611574,-0.2718946355611841,-0.8833953153898035,-0.16918614592629697,-0.6646688700021197,-0.10320077439247015
702,0.3719008264462811,-0.6236203165017705,-0.2264597603309449,0.5130689270112976,0.29226829567129825,-0.22797126783153707
250,0.2396694214876034,-1.4966445224083307,-1.5304980746077435,-0.13492199515012052,-0.5218171394253108,1.2564025623343997
283,0.38842975206611574,-0.209090041669874,0.4886620002434866,0.6532504292172697,-0.5533511862100496,0.2773625531578322
35,0.578512396694215,2.459145907611647,1.3866852224539032,1.0747640788085506,-0.05572591525023931,-0.3556995847883843
563,0.3553719008264463,-0.9778848578991329,-0.42422128710298523,-0.8334019645620041,-0.23115861951967684,-0.20781870797572813
179,0.28099173553719015,-1.1599246610557326,-0.9106881331330742,-0.7630806383929252,-0.3127587903956539,-0.49797265579961736
440,0.42148760330578516,0.442223810919451,-0.5204556392537019,-0.12787410093894658,-0.5114022079814772,-0.37293787471162954
382,0.5371900826446281,0.3096692564387791,0.28632503799093834,0.6989165978969272,-0.7142133233758232,0.6232877213244913
242,0.5371900826446281,1.0488344405412116,1.2266071885962924,0.3962637702091303,-0.7234291758722718,0.9428933127367676
328,0.2975206611570249,0.3703263779307338,-0.91825536205768,0.3962637702091303,-0.7234291758722718,0.9428933127367676
174,0.43801652892561993,-1.5523640248469697,-1.114643435557054,-0.87073410477674,0.6793560712261307,-0.18350132650732975
475,0.31404958677685957,1.6641214296273423,1.353382299519753,1.0747640788085506,-0.05572591525023931,-0.3556995847883843
13,0.17355371900826455,0.5102622954471617,1.9212154230284189,0.45924523463543593,1.1335790290050483,0.015582143289604906
210,0.3801652892561984,0.125356547263894,1.1241275154640096,0.31326546131473687,0.34794765203930905,0.6212855260385064
307,0.38842975206611574,0.29402717565127146,0.5484450599666976,-0.13048229789105792,0.8029901333904513,0.4457385693327126
168,0.42148760330578516,-0.3666285129183563,-0.13925655956581298,0.3907290008662582,0.5330559168383193,0.3868271546301928
421,0.4628099173553719,0.8058185170626824,-0.5808979453862151,0.8960100459715163,-0.15860634348290284,-0.4358324580576336
82,0.2975206611570249,-0.9778848578991329,-0.5334239997377079,-0.7008772384303609,-0.7159953610544133,0.47628661843883785
96,0.3305785123966942,1.4395273006890723,1.9052078609556267,-0.06286078287087747,0.029767893937024382,-0.753489376831986
504,0.49586776859504145,-0.9250701662125264,-0.5669415856464485,-0.04697866185185153,-0.015448167021874914,0.501368212797298
69,0.5123966942148761,-0.07173891710734476,0.3337478627513445,-0.16918614592629697,-0.6646688700021197,-0.10320077439247018
356,0.3801652892561984,-0.311446628080721,0.6028591226624558,0.6989165978969272,-0.7142133233758232,0.6232877213244913
525,0.5371900826446281,-1.3261451269608497,-1.2439742683023107,-0.6709446799168,-0.38413503347230393,-0.10529581867936319
650,0.2148760330578513,0.07915698200457204,-0.2248161336022496,0.47186249740234876,-0.5524309854559355,0.7072360437852256
664,0.6694214876033058,0.35093662758479066,-1.6496232733426843,-0.6256386505432412,-0.36314502418363304,-0.14810268221120876
548,0.3719008264462811,-0.6236203165017705,-1.3939808780035954,-0.20571784507143837,-0.5508514041694184,-0.5216053415912916
633,0.33884297520661166,-0.8282058200763418,-0.9150346853545617,-0.7772560021355986,-0.07076004908102461,-0.3824695179378571
16,0.4297520661157026,-0.9778848578991329,-0.08407920383205221,-0.7269291438287543,-0.28091718761728623,-0.4626939268887719
206,0.6363636363636365,1.6030987658338032,1.6724050246008524,0.9995254909214313,-0.40857625212101956,0.2686897158616622
621,0.2148760330578513,1.0928435327196646,1.2556274950586195,1.0739346360338933,0.11352869214576063,-0.24229746284344203
7,0.5123966942148761,-0.6236203165017705,0.8690959306136199,-0.7318009192235425,0.5670520994441623,-0.0818560381617887
272,0.47107438016528924,-0.8282058200763418,-0.34719698823645295,-0.8912512408322613,-0.14205084804733312,-0.5664157137283649
261,0.43801652892561993,-0.311446628080721,0.11318241782362667,-0.16918614592629697,-0.6646688700021197,-0.10320077439247018
495,0.42148760330578516,-0.008958148554340462,0.9260398595444198,0.31326546131473687,0.34794765203930905,0.6212855260385064
501,0.5867768595041323,0.125356547263894,-1.8164806117571428,-0.7008772384303609,-0.7159953610544133,0.47628661843883785
595,0.28099173553719015,-0.8282058200763418,0.17459682375314203,-0.057458455598599245,-0.3367088746263007,1.0219441909260862
679,0.28099173553719015,1.0928435327196646,0.037566821026294835,1.235194572804454,-0.2632079568191553,-0.3370334822710879
642,0.24793388429752072,0.695312284556475,0.8169359542083837,0.45924523463543593,1.1335790290050483,0.015582143289604906
372,0.2644628099173554,-1.6130850687419183,-2.38957881354859,-0.3977190835977511,-0.4538409810587105,-0.10929711620711367
584,0.2644628099173554,0.5234475120581527,1.920055206185261,0.45924523463543593,1.1335790290050483,0.015582143289604906
434,0.33884297520661166,0.6364665206437891,0.6992231331692276,-0.04227800542490827,1.1134839936885654,0.4203309484894653
94,0.2644628099173554,-0.2337699432309511,-0.17159179453829565,0.23099378626621456,1.071601131912647,-0.0977284429736715
613,0.23140495867768607,1.0928435327196646,1.0390180528468436,0.45924523463543593,1.1335790290050483,0.015582143289604906
331,0.41322314049586784,1.5396749768597737,1.1864086109618281,1.0000308180662438,-0.15563772462176528,0.002711572627986911
124,0.4545454545454546,-0.7834724838810256,-0.6160293813168958,0.334583038439853,0.3726573463996671,0.5614779645923217
233,0.38842975206611574,1.4046732728195976,0.23596669355342795,0.5778277211516695,0.323857924937653,-0.33178459035279584
673,0.33884297520661166,-1.0342121119187007,-0.10277895618192112,-0.5735640224420295,-0.15147439159663806,-0.38463755211357464
697,0.4793388429752068,-0.8282058200763418,-1.1309357755484375,-0.7500320095320115,-0.29411854179780694,-0.4903670297306152
447,0.39669421487603307,1.0034456682182897,0.6041530942685712,0.5384861039010234,-0.506731281806907,0.6046216188071948
290,0.25619834710743805,-1.7547001836059513,-1.4359707034155353,-0.1806138266124535,0.6702343906084196,-0.5195247651345282
115,0.8181818181818183,0.8058185170626824,0.9471249776289861,-0.6116667595183033,-0.2120169921782803,-0.2905444234232151
254,0.42148760330578516,-1.4966445224083307,-0.5266948889683367,-0.7269291438287543,-0.28091718761728623,-0.4626939268887719
401,0.47107438016528924,1.332521736161488,1.1750818772049556,1.235194572804454,-0.2632079568191553,-0.3370334822710879
200,0.347107438016529,-2.1325784428851424,-1.419378687759323,-0.7064120077732333,0.5404897316561776,-0.07977953966773683
425,0.36363636363636376,-1.7547001836059513,-0.13901567307661788,-0.10312462427825668,-0.1758467374605274,0.6760190227594269
511,0.18181818181818188,0.6060365506373371,0.27005576146679217,1.235194572804454,-0.2632079568191553,-0.3370334822710879
312,0.28099173553719015,-2.217396816340763,-2.154776295803893,-0.6795596613052448,-0.6912856666940558,0.41647905699265286
221,0.2148760330578513,-0.18496390822459383,-0.03254927843545392,-0.13048229789105792,0.8029901333904513,0.4457385693327126
675,0.24793388429752072,-1.8397473639921735,-2.0971299844626223,-0.7064120077732333,0.5404897316561776,-0.07977953966773683
306,0.3801652892561984,1.1564703744842244,0.7529608452224248,1.235194572804454,-0.2632079568191553,-0.3370334822710879
204,0.8760330578512399,0.8268870310791234,-0.5310914370030666,-0.3877446169958165,-0.3855188009535391,-0.3638949511022262
420,0.2148760330578513,0.442223810919451,-0.02348815266452719,-0.026963812234404,-0.4479709759367551,-0.44147246832204273
431,0.2644628099173554,-0.18496390822459383,-1.4357931642411967,-0.7064120077732333,0.5404897316561776,-0.07977953966773683
256,0.47107438016528924,-0.11564118292646394,-0.5348256380581904,-0.20571784507143837,-0.5508514041694184,-0.5216053415912916
415,0.47107438016528924,-1.1599246610557326,-1.1936202060982184,-0.8912512408322613,-0.14205084804733312,-0.5664157137283649
314,0.28099173553719015,1.9393987885289774,1.1758982161896323,0.45924523463543593,1.1335790290050483,0.015582143289604906
140,0.5289256198347108,1.4046732728195976,1.218534677007529,0.4340755747860039,-0.3498159462508678,-0.7774043712675751
182,0.4876033057851241,0.125356547263894,-0.5424034475493172,0.8456831876646721,0.051550795053358994,-0.3556080491067187
188,0.3553719008264463,0.5234475120581527,-0.35370207604526943,-0.3982244107425643,-0.7067795085579649,0.15668102702656161
654,0.2975206611570249,1.2174737132077489,1.0366051686022746,1.0739346360338933,0.11352869214576063,-0.24229746284344203
346,0.4049586776859505,-1.6870632178169715,-1.9527226775757272,-0.6129339051320919,-0.20962638865097735,-0.27874773109826406
181,0.2727272727272728,-0.28491403083401157,0.018441166250854346,-0.1806138266124535,0.6702343906084196,-0.5195247651345282
102,0.6033057851239669,-0.4868218081902942,-0.00030104738002794545,-0.6129339051320919,-0.20962638865097735,-0.27874773109826406
607,0.14049586776859513,0.3703263779307338,0.02607487827376872,-0.13048229789105792,0.8029901333904513,0.4457385693327126
689,0.36363636363636376,-0.3953677198608728,-0.6452629413665562,-0.7465434071100183,-0.55513322388864,0.1303614502721786
538,0.36363636363636376,-0.7619103987840384,-0.27445234444966377,-0.8334019645620041,-0.23115861951967684,-0.20781870797572813
217,0.3223140495867769,-0.07173891710734476,-0.8764197229658792,0.3907290008662582,0.5330559168383193,0.3868271546301928
279,0.578512396694215,1.7229419879380485,1.4866530834034228,1.0100052846681786,-0.08731554451659386,-0.25188626226712574
260,0.33884297520661166,0.6364665206437891,0.8959799425654611,0.3962637702091303,-0.7234291758722718,0.9428933127367676
101,0.7438016528925622,1.1355656098840616,1.0766807845155073,-0.09761551771806025,-0.40114243730316107,-0.19791697843626735
616,0.5123966942148761,-0.28491403083401157,0.42001828619362613,-0.7500320095320115,-0.29411854179780694,-0.4903670297306152
611,0.2644628099173554,0.7516876434534454,0.2849015684915634,0.4737273097606516,-0.5383209110732613,0.7084349413284533
381,0.24793388429752072,1.4395273006890723,1.624471637742935,0.45924523463543593,1.1335790290050483,0.015582143289604906
364,0.3719008264462811,-0.311446628080721,0.07179402621184792,-0.87073410477674,0.6793560712261307,-0.18350132650732975
93,0.6033057851239669,0.6364665206437891,0.8680416649624286,0.6578373116207329,-0.15367231070567564,-0.10347125760643926
477,0.3801652892561984,0.01121716417620774,-1.2921895159949033,-0.13048229789105792,0.8029901333904513,0.4457385693327126
189,0.43801652892561993,-1.3094448960090852,-1.3224208677846168,-0.7064120077732333,0.5404897316561776,-0.07977953966773683
536,0.38842975206611574,1.256802942769435,0.26526737653267246,-0.07569797035262085,0.766257582551635,0.5965230817065666
258,0.49586776859504145,-0.9778848578991329,0.677176422361134,-0.7772560021355986,-0.07076004908102461,-0.3824695179378571
47,0.5289256198347108,-0.07173891710734476,-0.06446656091795185,-0.44389057942222176,-0.5459173713921914,-0.1892441411400974
180,0.15702479338842978,-0.8282058200763418,-1.6230361800124884,-0.6333881654807743,-0.5992092763605747,0.49642608192563664
655,0.42148760330578516,1.0034456682182897,0.01216671928010132,0.6319328520921538,-0.5780608805704076,0.3371701146040171
384,0.4793388429752068,-0.9250701662125264,-1.5883674953775926,-0.7318009192235425,0.5670520994441623,-0.0818560381617887
240,0.3801652892561984,-0.11564118292646394,-0.36601449075123604,1.235194572804454,-0.2632079568191553,-0.3370334822710879
566,0.36363636363636376,0.5102622954471617,-0.2327174846154865,-0.6043210734181252,-0.33843532982327534,-0.2079102436573941
311,0.4297520661157026,-0.4249401566130259,-0.539061521148229,-0.7772560021355986,-0.07076004908102461,-0.3824695179378571
222,0.6363636363636365,1.7515818136576016,1.6160715189189097,1.0747640788085506,-0.05572591525023931,-0.3556995847883843
295,0.4545454545454546,0.3703263779307338,-0.21266798698150274,0.4340755747860039,-0.3498159462508678,-0.7774043712675751
446,0.553719008264463,0.125356547263894,0.21998609557077695,-0.7500320095320115,-0.29411854179780694,-0.4903670297306152
113,0.5289256198347108,-0.3666285129183563,0.15856814728573493,-0.8204072464698957,0.4691989326898688,-0.26372573545824485
546,0.3801652892561984,1.4395273006890723,0.48923868403555765,1.0747640788085506,-0.05572591525023931,-0.3556995847883843
485,0.30578512396694224,-2.059992458244684,-0.05131737811571471,-0.11360441802500441,-0.49710744506495325,1.1965950008882147
0,0.4545454545454546,1.4046732728195976,1.790680670795636,1.235194572804454,-0.2632079568191553,-0.3370334822710879
234,0.31404958677685957,0.6364665206437891,0.06468729790146376,0.3962637702091303,-0.7234291758722718,0.9428933127367676
374,0.15702479338842978,-0.4554034716330064,0.26872658695743573,0.6994219250417403,-0.46127479587656883,0.3573095780908162
74,0.6198347107438018,2.405200021486364,2.225447597859813,1.235194572804454,-0.2632079568191553,-0.3370334822710879
645,0.2892561983471075,-0.4554034716330064,0.036714682801004234,-0.7772560021355986,-0.07076004908102461,-0.3824695179378571
107,0.4628099173553719,-0.4554034716330064,0.20497838487532888,-0.7008772384303609,-0.7159953610544133,0.47628661843883785
514,0.24793388429752072,0.3703263779307338,-0.23169693508990122,0.6994219250417403,-0.46127479587656883,0.3573095780908162
114,0.4297520661157026,-0.9250701662125264,-0.8845069455973265,-0.6129339051320919,-0.20962638865097735,-0.27874773109826406
360,0.7603305785123968,1.6030987658338032,0.968446388176345,1.235194572804454,-0.2632079568191553,-0.3370334822710879
224,0.3553719008264463,-0.18496390822459383,0.6761419770727747,-0.7064120077732333,0.5404897316561776,-0.07977953966773683
663,0.30578512396694224,0.8058185170626824,0.3211239807178132,0.9995254909214313,-0.40857625212101956,0.2686897158616622
274,0.2644628099173554,0.3703263779307338,0.4708603858269229,-0.13048229789105792,0.8029901333904513,0.4457385693327126
257,0.4628099173553719,-0.5875691961296302,0.7326627268844672,-0.87073410477674,0.6793560712261307,-0.18350132650732975
394,0.694214876033058,1.1770839543793787,0.09498625904530254,0.4340755747860039,-0.3498159462508678,-0.7774043712675751
347,0.347107438016529,-0.07173891710734476,0.954591406524243,-0.87073410477674,0.6793560712261307,-0.18350132650732975
529,0.5950413223140496,1.0928435327196646,0.4775336920603991,0.4340755747860039,-0.3498159462508678,-0.7774043712675751
456,0.36363636363636376,-0.5875691961296302,-0.5850781649248082,-0.11482547207803297,-0.49276195938363027,-0.36533224864262714
479,0.22314049586776863,-0.25903369834606954,-0.04136735063447783,-0.03228296654355358,-0.1445506300879645,0.23255218102075922
350,0.4876033057851241,-0.1382641448426188,0.39275138558002404,-0.7008772384303609,-0.7159953610544133,0.47628661843883785
575,0.1900826446280992,0.5748866974460315,0.991242754204297,-0.04227800542490827,1.1134839936885654,0.4203309484894653
235,0.5206611570247934,-0.18496390822459383,1.4582979290435043,-0.7500320095320115,-0.29411854179780694,-0.4903670297306152
27,0.6694214876033058,1.887834437371183,2.0603787351850147,1.235194572804454,-0.2632079568191553,-0.3370334822710879
659,0.3305785123966942,0.29402717565127146,0.22057493729070238,-0.6234136988788396,-0.5308870962554032,0.24182824703052389
291,0.49586776859504145,0.8058185170626824,-0.2841314037451589,0.9995254909214313,-0.40857625212101956,0.2686897158616622
3,0.347107438016529,0.5102622954471617,1.5246652043826159,-0.04227800542490827,1.1134839936885654,0.4203309484894653
142,0.42148760330578516,1.0928435327196646,1.0560595487432358,0.9165271820270376,0.6628005757905612,-0.0529180708365985
196,0.3223140495867769,0.7294187341728259,1.0351189269941838,0.13346668176149956,-0.6554530175056713,-0.4228063658047461
408,0.5289256198347108,0.29402717565127146,0.26896635335681285,0.3505976015294729,-0.5625670387064985,0.5969681445701084
596,0.47107438016528924,-0.6236203165017705,-0.24443907412961577,-0.11360441802500441,-0.49710744506495325,1.1965950008882147
560,0.4297520661157026,0.5748866974460315,0.4797227892289238,0.4175813473342463,-0.6987194815119137,0.8830857512905824
661,0.4628099173553719,-0.6610899795518106,-0.3293081841221597,-0.8043926833802758,-0.4660254524162965,-0.22823555548045812
236,0.22314049586776863,-1.939126928009625,-1.8789435199129145,-0.6229083717340266,-0.2779485687561488,-0.024149896203151378
582,0.347107438016529,-0.4554034716330064,0.16330419945511085,-0.2948043948945648,0.9418564729604045,0.3420167824931197
351,0.25619834710743805,-1.0946395154673343,-0.34860390968225324,-0.11360441802500441,-0.49710744506495325,1.1965950008882147
436,0.2892561983471075,-1.2310699875117008,0.029261658564155257,-0.7064120077732333,0.5404897316561776,-0.07977953966773683
435,0.4545454545454546,-0.07173891710734476,0.22176700945596872,-0.7064120077732333,0.5404897316561776,-0.07977953966773683
500,0.6363636363636365,0.8058185170626824,-0.004446987660881017,-0.09761551771806025,-0.40114243730316107,-0.19791697843626735
442,0.6611570247933884,1.0928435327196646,2.115667651948913,0.9538593222417739,-0.24771411495524648,-0.07723545230499701
427,0.5041322314049588,1.4046732728195976,0.8964671954786596,0.4340755747860039,-0.3498159462508678,-0.7774043712675751
352,0.3553719008264463,-1.0946395154673343,-1.4480366470180799,-0.7269291438287543,-0.28091718761728623,-0.4626939268887719
533,0.1900826446280992,-1.0946395154673343,-0.6920586557875305,-0.057458455598599245,-0.3367088746263007,1.0219441909260862
118,0.38842975206611574,-0.7202554715866313,0.6501846618118966,-0.13048229789105792,0.8029901333904513,0.4457385693327126
21,0.28099173553719015,-0.6236203165017705,0.5829330775719258,-0.13048229789105792,0.8029901333904513,0.4457385693327126
68,1.0,0.3251147553725228,-0.049779217110678085,-0.7465434071100183,-0.55513322388864,0.1303614502721786
134,0.6776859504132231,2.131505923144452,1.171708937299279,0.9995254909214313,-0.40857625212101956,0.2686897158616622
502,0.5371900826446281,-0.8282058200763418,-0.8049490644941542,-0.6595651934430103,-0.5627286990337711,0.20654951811967848
517,0.3305785123966942,-2.217396816340763,-2.092502135330585,-0.552066713999323,-0.24665246138358607,-0.46761673794181924
353,0.30578512396694224,0.2621296248535016,0.26895261561355377,0.4195908243701566,1.0423844159784537,-0.029003076401009666
532,0.2975206611570249,0.5102622954471617,0.9418928619422081,-0.13048229789105792,0.8029901333904513,0.4457385693327126
146,0.28099173553719015,-0.8282058200763418,-0.36315608624428436,-0.6903974446836131,-0.3947346534499877,-0.04428935968995024
648,0.5041322314049588,0.9081021934810801,0.32559775419505493,-0.06744766527434073,-0.36991098156734986,-0.3726555660677148
8,0.6198347107438018,-0.311446628080721,-1.146505122630284,0.8960100459715163,-0.15860634348290284,-0.4358324580576336
652,0.1900826446280992,-0.311446628080721,0.013621435019055843,-0.2948043948945648,0.9418564729604045,0.3420167824931197
452,0.3801652892561984,-1.6130850687419183,-2.1156761292481407,-0.7772560021355986,-0.07076004908102461,-0.3824695179378571
195,0.5371900826446281,1.7229419879380485,0.09771099389895854,1.235194572804454,-0.2632079568191553,-0.3370334822710879
503,0.39669421487603307,1.6030987658338032,0.6107424617296469,1.235194572804454,-0.2632079568191553,-0.3370334822710879
162,0.23140495867768607,-1.4966445224083307,-0.9046232281046138,-0.6129339051320919,-0.20962638865097735,-0.27874773109826406
55,0.347107438016529,1.256802942769435,1.8199153267039094,0.45924523463543593,1.1335790290050483,0.015582143289604906
31,0.1900826446280992,-0.6610899795518106,0.44499899964060335,0.45924523463543593,1.1335790290050483,0.015582143289604906
635,0.28099173553719015,-0.8282058200763418,-0.49627689869270253,-0.3977190835977511,-0.4538409810587105,-0.10929711620711367
105,0.33884297520661166,-1.708810159448659,-0.9436959634397886,-0.6383228165824012,-0.18306402086299273,-0.280824229592316
365,0.25619834710743805,-0.4554034716330064,-0.18634270029984593,-0.552066713999323,-0.24665246138358607,-0.46761673794181924
709,0.17355371900826455,-0.311446628080721,-0.7228073940307518,-0.04144856265025104,0.944229386292566,0.30692882654452297
521,0.2644628099173554,-0.4868218081902942,-0.6257739604875867,-0.16918614592629697,-0.6646688700021197,-0.10320077439247018
248,0.36363636363636376,-0.07173891710734476,-1.3146961387002825,-0.3977190835977511,-0.4538409810587105,-0.10929711620711367
58,0.71900826446281,0.442223810919451,0.6446672817109809,-0.08900053632961541,-0.09399180408140942,-0.7196918541082832
63,0.9421487603305785,0.8058185170626824,0.6136040147536999,-0.32194107613924183,0.5465910696251324,0.4962507449505184
417,0.20661157024793397,-1.6130850687419183,-0.345060948503636,-0.10362995142306972,-0.4287852649597816,0.9419971659931025
